Napa	B-LOCATION
County	O
Airpor…	O
RT	O
@MSF_uk	O
Second	O
#quake	O
in	O
#Pakistan	O
#MSF	O
waiting	O
for	O
safe	O
passage	O
to	O
#Arawan	O
area	O
concerned	O
about	O
potential	O
new	O
casualties	O
RT	O
@sureshsambandam	O
Massive	O
earthquake	O
in	O
Nepal;	O
tremors	O
felt	O
across	O
North	B-MODIFIER
India	B-LOCATION
http://t.co/omIyvmKOGk	O
#Chile	O
For	O
all	O
BREAKING	O
Updates	O
About	O
the	O
#ChileEarthquake	O
,And	O
all	O
#Breaking	O
news	O
#MH370	O
#Russia	O
#Ukraine	O
#Crimea	O
,Follow...	O
@jerryliet	O
.	O
Napa	I-LOCATION
earthquake	O
update	O
44	B-SEVERITY
buildings	B-AFFECTED
red	B-IMPACT
tagged	B-IMPACT
100	B-SEVERITY
yellow	B-IMPACT
tagged	B-IMPACT
in	B-AFFECTED
Napa	I-LOCATION
90	B-SEVERITY
water	B-IMPACT
leaks	I-IMPACT
@nbcbayarea	O
http://t.co/uMSxvMyYS7	O
RT	O
@CNBCPAKISTAN	O
#Breaking	O
magnitude	O
7.0	O
earthquake	O
rocks	O
#Karachi	O
and	O
other	O
parts	O
of	O
#Balochistan	O
and	O
Sindh	B-LOCATION
RT	O
@SantiagoTimes	O
5.4	O
quake	O
in	B-MODIFIER
Coquimbo	B-LOCATION
region	O
felt	O
in	B-MODIFIER
Santiago	B-LOCATION
this	O
morning	O
as	O
aftershocks	O
continue	O
in	B-MODIFIER
the	O
north	O
of	O
the	O
country.	O
#ChileEa…	O
RT	O
@haaretzcom	O
Killing	O
in	O
#Gaza	O
saving	O
in	O
#Nepal	O
#Israel's	O
moral	O
hypocrisy	O
–	O
Gideon	O
Levy	O
http://t.co/pc1HQgHnIb	O
http://t.co/ePQYSyejlI	O
California	B-LOCATION
wine	O
country	O
hit	O
by	O
strong	O
6.0	O
magnitude	O
quake.	O
http://t.co/SgB8WhbUOo	O
via	O
@Yahoo7	O
Behind	O
the	O
scenes	O
in	O
Sunday's	O
Napa	B-LOCATION
earthquake	O
response	O
http://t.co/tYQ52Ic2wB	O
RT	O
@AP	O
1st	O
survivors	O
of	O
avalanche	O
at	O
Everest	B-LOCATION
base	O
camp	O
flown	O
to	O
Nepal's	O
capital;	O
injuries	B-IMPACT
not	O
deemed	O
life	O
threatening	O
http://t.co/xdilDYM…	O
USGS	O
reports	O
a	B-LOCATION
M1.3	O
#earthquake	O
15km	B-MODIFIER
SE	I-MODIFIER
of	O
Anza	B-LOCATION
California	O
on	O
9/28/13	O
@	O
7:29:28	O
UTC	O
http://t.co/CUf4fzCZOk	O
#quake	O
RT	O
@_LePakeh	O
BREAKING	O
#TSUNAMI	O
HITS	O
#CHILE	O
CAUSING	O
MASS	O
DESTRUCTION.	O
AFTER	O
MASSIVE	O
8.2	O
QUAKE.	O
http://t.co/VhwZ5m7m50	O
WEBCAST	O
Earthquake	O
in	O
California	B-LOCATION
http://t.co/XjpFtk8Qi1	O
#generation	O
Another	O
strong	O
Jolt	O
of	O
#EarthQuake	O
hit	O
the	O
#Baluchistan	O
province	O
of	O
Pakistan,Many	O
houses	B-AFFECTED
wr	O
destroyed,Many	O
civil	O
remained	O
under	O
collapsed	O
BREAKING	O
|	O
6.9	O
earthquake	O
epicenter	O
in	O
Nepal;	O
Fresh	O
tremors	O
felt	O
across	O
NCR	O
and	O
north	B-MODIFIER
India	B-LOCATION
as	O
well	O
#NepalQuake	O
CRAZY	O
I	O
was	O
just	O
thinkin	O
about	O
going	O
to	O
Nepal	B-LOCATION
and	O
they	O
have	O
a	I-LOCATION
massive	O
earthquake...	O
RT	O
@LuisAndresHenao	O
#Chile	O
suffers	O
some	O
of	O
world's	O
most	O
powerful	O
#quakes	O
but	O
its	O
strict	O
building	O
codes	O
evacuations	O
&	O
emergency	O
preparedne…	O
How	O
the	O
California	B-LOCATION
Earthquake	O
Will	O
Affect	O
Wine	O
Prices	O
http://t.co/p4BZn40uc6	O
6.7	O
magnitude	O
aftershock	O
registered	O
in	O
the	O
Kathmandu	B-LOCATION
Region	O
of	O
Nepal.	O
Largest	O
aftershock	O
recorded	O
since	O
Saturday's	O
earthquake	O
@NBCNews	O
RT	O
@stevenjgibbons	O
How	O
do	O
the	O
teleseismic	O
signals	O
from	O
the	O
M=8.2	O
and	O
the	O
M=7.6	O
#Chile	O
#earthquakes	O
compare?	O
Here	O
from	O
Antarctica.	O
http://t…	O
RT	O
@USATODAY	O
California's	O
6.0	O
quake	O
Sunday	O
was	O
the	O
largest	O
to	O
hit	O
the	O
Bay	B-LOCATION
Area	I-LOCATION
since	O
1989	O
http://t.co/egWoDEpOR2	O
(Photo	O
@AP)	O
http://t.co/y…	O
RT	O
@tv6tnt	O
Reports	O
quoting	O
Nepal	I-LOCATION
police	O
now	O
say	O
death	B-IMPACT
toll	O
rises	O
to	O
449	B-SEVERITY
#NepalEarthquake	O
via	O
@AP	O
&	O
@ReutersWorld	O
http://t.co/c04IyZpFrT	O
RT	O
@anooppr	O
@bengalkatlady	O
@_PixieStyx_	O
@fabfrankiee	O
Nepal	I-LOCATION
landmarks	O
Before	O
and	O
after	O
the	O
earthquake	O
http://t.co/byFoK9IQaQ	O
#PrayForNepal	O
RT	O
@Rabail26	O
More	B-SEVERITY
than	I-SEVERITY
328	I-SEVERITY
dead	B-IMPACT
400	B-SEVERITY
injured	B-IMPACT
because	O
of	O
7.8	O
magnitude	O
#earthquake	O
in	I-IMPACT
6	O
districts	O
of	O
#Balochistan.	O
http://t.co/j6yqKL9c2l	O
#…	O
Over	B-SEVERITY
2500	I-SEVERITY
dead	B-IMPACT
in	O
Nepal	B-LOCATION
so	O
far.	O
In	O
a	B-LOCATION
matter	O
of	O
seconds.	O
In	O
a	B-LOCATION
sickening	O
way	O
climate	O
change	O
alarmists	O
wish	O
they	O
had	O
that	O
count.	O
They	O
have	O
0.	O
Chile's	O
magnitude	O
8.2	O
earthquake	O
kills	B-IMPACT
5	B-SEVERITY
causes	O
small	O
tsunami;	O
Hawaii	B-LOCATION
evaluating	O
risk	O
http://t.co/ee9mvzPfjV	O
RT	O
@KCBSNews	O
#Vallejo	O
7	O
commercial	O
buildings	B-AFFECTED
damaged	B-IMPACT
in	B-AFFECTED
#napaquake	O
red	O
tagged	O
30	O
yellow	O
tagged.	O
http://t.co/pBc3IHMM5q	O
RT	O
@AlertNet	O
Magnitude	O
6.8	O
#earthquake	O
strikes	O
off	O
southern	B-MODIFIER
coast	I-MODIFIER
of	O
#Peru	O
http://t.co/ToUHT6yqdr	O
#Earthquake	O
#Sismo	O
M	O
4.2	O
35km	B-MODIFIER
SE	I-MODIFIER
of	O
Lamjung	B-LOCATION
Nepal	O
DYFI?	O
IIITime2015	O
04	O
30	O
00:37:11	O
UTC2015	O
04	O
30	O
06:22:1...	O
http://t.co/pESuBmlwAx	O
Massachusetts	O
USA	O
Fall	O
River	O
http://t.co/u9zbRx2kbv	O
BREAKING	O
NEWS	O
193	O
Chile	B-LOCATION
Earthquake	O
Experts	O
Strict	O
building	O
codes	O
saved	O
lives	O
in	O
power…	O
RT	O
@siobhanheanue	O
Still	O
can't	O
believe	O
what	O
I	O
witnessed	O
in	O
#NepalQuake	O
today.	O
History	O
crumbling	O
a	B-LOCATION
nation	O
in	O
despair.	O
http://t.co/sFcOj2vzVi	O
#earthquake	O
M	O
2.5	O
Central	B-MODIFIER
Alaska	B-LOCATION
September	O
29	O
2013	O
04:44:01	O
GMT	O
http://t.co/bI81V7rhe7	O
Briton	B-AFFECTED
among	O
Nepal	B-LOCATION
earthquake	O
dead	B-IMPACT
Victim	O
who	O
was	O
confirmed	O
dead	I-IMPACT
after	O
searches	O
by	O
diplomatic	O
staff	O
n...	O
http://t.co/yoWn6zmd2v	O
(GUA)	O
RT	O
@ObservingSpace	O
MT	O
@jonathanwald	O
NOAA's	O
tsunami	O
forecast	O
map.	O
#tsunami	O
#earthquake	O
http://t.co/qUGM7xl4AW	O
RT	O
@globalhlthtwit	O
Astonishing.	O
BBC	O
Marr	O
discuss	O
Nepal	B-LOCATION
in	O
terms	O
of	O
risks	O
to	O
Everest	O
climbers	O
and	O
heritage.	O
No	O
mention	O
of	O
Nepalis.	O
Its	O
efficacious	O
wood	O
keeps	O
us	O
safe	O
from	O
disaster	O
yet	O
brick	O
from	O
dated	O
chimneys	O
cause	O
such	O
damage	B-IMPACT
in	O
California	B-LOCATION
http://t.co/XmpyesNZMW	O
#quake	O
#earthquake	O
M1.3	O
Central	B-MODIFIER
Alaska	B-LOCATION
http://t.co/rE35mP11x2	O
RT	O
@TheMulliganTank	O
Impossible	O
to	O
keep	O
up	O
with	O
rising	O
death	B-IMPACT
toll	O
from	O
NEPAL	B-LOCATION
EARTHQUAKE.	O
Links	O
to	O
ongoing	O
coverage	O
http://t.co/wXc4IGFh7o	O
…	O
RT	O
@FCBarcelona	O
A	O
minute's	O
silence	O
is	O
observed	O
in	O
memory	O
of	O
the	O
victims	O
of	O
the	O
earthquake	O
in	O
Nepal	B-LOCATION
#FCBGetafe	O
#FCBlive	O
RT	O
@GigiGraciette	O
Coming	O
up	O
live	O
on	O
Fox	O
11	O
from	O
Cal	O
Tech	O
latest	O
on	O
5.8	O
#earthquake	O
in	B-MODIFIER
#Panama	O
+	O
8.2	O
in	I-MODIFIER
#Chile	O
@myfoxla	O
http://t.co/MHZwuz…	O
RT	O
@kan_rebel	O
@ExSecular	O
@YesIamSaffron	O
Another	O
#SoulVultures	O
#NepalEarthquake	O
https://t.co/cYXFAe58U9	O
RT	O
@News24lHOT	O
¦	O
http://t.co/4ftSaW6yMz	O
371	O
¦	O
State	O
of	O
Emergency	O
Declared	O
After	O
California	B-LOCATION
Earthquake	O
¦	O
Jerry	O
Brown	O
declared	O
a	I-LOCATION
state	O
of	O
em…	O
#earthquake	O
M	O
4.8	O
Fiji	B-LOCATION
Islands	I-LOCATION
Region	I-LOCATION
http://t.co/DxG6A2VzzU	O
#TomohonKota.Com	O
Quick	O
comparison	O
with	O
seismic	O
prediction	O
looks	O
good	O
no	O
surface	O
slip	O
rupture	O
to	O
east	O
1+m	O
max	O
surface	O
displacement	O
https://t.co/suQky86Isa	O
RT	O
@latimes	O
U.S.	O
Pacific	O
Tsunami	O
Warning	O
Center	O
lifts	O
tsunami	O
warnings	O
and	O
watches	O
for	O
Chile	B-LOCATION
other	O
Latin	O
American	O
countries.	O
http://t.co/…	O
Napa	B-LOCATION
Valley	I-LOCATION
wineries	B-AFFECTED
sustain	O
damage	B-IMPACT
from	O
6.0	O
earthquake	O
LA	O
Times	O
http://t.co/SUcG3iYwoB	O
http://t.co/P6LpL61uKc	O
Via	O
@CarolCNN	O
@HeartNews	O
Nepal	B-LOCATION
earthquake	O
Death	B-IMPACT
toll	O
rises	O
above	B-SEVERITY
3500	I-SEVERITY
http://t.co/ipYUNrHJtG	O
USGS	O
reports	O
a	O
M1.7	O
#earthquake	O
13km	B-MODIFIER
W	I-MODIFIER
of	I-MODIFIER
Progreso	B-LOCATION
Mexico	O
on	O
9/27/13	O
@	O
21:50:56	O
UTC	O
http://t.co/J3Gyjdo1So	O
#quake	O
RT	O
@dispatchnewsdes	O
@meerasanyal	O
Rescue	O
operation	O
is	O
only	O
concentrated	O
to	O
Kathmandu	B-LOCATION
over	O
2000	B-SEVERITY
dead	B-IMPACT
no	O
news	O
from	O
small	O
towns	O
updates	O
http:…	O
RT	O
@bdoberst	O
It's	O
a	O
bad	O
day	O
when	O
a	O
7.8	O
magnitude	O
earthquake	O
is	O
an	O
'aftershock'...	O
http://t.co/9kWh0NPV0r	O
RT	O
@animalssworld	O
10	O
thing	O
about	O
why	O
earth	O
quak	O
come	O
in	O
nepal	B-LOCATION
click	O
here....	O
http://t.co/wLe441Whs9	O
RT	O
@Ron_Sansone	O
Why	O
do	O
I	O
think	O
that	O
had	O
the	O
California	B-LOCATION
earthquake	O
hit	O
a	B-LOCATION
city	O
like	O
Oakland	O
instead	O
of	O
Napa	I-LOCATION
the	O
looting	O
and	O
vandalism	O
would	O
…	O
Hundreds	B-SEVERITY
Dead	B-IMPACT
As	O
7.9	O
Magnitude	O
Earthquake	O
Strikes	O
Nepal	B-LOCATION
A	O
powerful	O
earthquake	O
measuring	O
7.9	O
on	O
the	O
Richter	O
sc...	O
http://t.co/5IpLqP0jdt	O
Pakistani	O
villagers	O
reel	O
from	O
quake	O
http://t.co/Ud7H32ib6C	O
#quake	O
#earthquake	O
ABC	O
World	O
News	O
Now	O
Deadly	O
Earthquake	O
Strikes	O
Off	O
Chile's	O
Coast	O
|	O
Watch	O
http://t.co/9OT6rnjMfr	O
Nepal	I-LOCATION
earthquake	O
death	B-IMPACT
toll	O
climbs	O
to	O
1896	B-SEVERITY
massive	O
rescue	O
efforts	O
on	O
as	O
...	O
Hindustan	O
Times	O
Hindustan	O
Time...	O
http://t.co/OvpIb45aBK	O
Some	O
roads	B-AFFECTED
in	O
downtown	B-MODIFIER
Napa	B-LOCATION
closed	B-IMPACT
due	O
to	B-MODIFIER
earthquake	O
damage.	O
@ewengerKPIX	O
with	O
more	O
@CBSSF	O
#NEPAL	O
Death	B-IMPACT
toll	O
now	O
over	B-SEVERITY
4,000	I-SEVERITY
7.6	O
and	O
6.4	O
aftershocks	O
hit	O
same	O
area	O
of	O
northern	B-MODIFIER
#Chile	O
as	O
Tuesday’s	O
8.2	O
quake	O
http://t.co/86xEi08lE6	O
#news	O
#politics	O
#IntelMM	O
#OSINT	O
South	O
Napa	B-LOCATION
Earthquake	O
Cracks	O
Open	O
New	O
Fears	O
of	O
‘The	O
Big	O
One’	O
http://t.co/XkOtDiFrDm	O
RT	O
@HuffPostUKPics	O
Devastating	O
aftermath	O
of	O
#NepalEarthquake	O
laid	O
bare	O
in	O
before	O
and	O
after	O
sliders	O
http://t.co/oUOcrL9wYi	O
http://t.co/16mC…	O
Silence	O
Earth	O
is	O
talking!	O
http://t.co/NKUxWOwNAX	O
#climatechange	O
#globalwarming	O
#Earthquake	O
#Hurricane	O
#Environment	O
Nepal	B-LOCATION
Earthquake	O
Kills	B-IMPACT
Over	B-SEVERITY
1800	I-SEVERITY
People;	O
More	B-SEVERITY
Than	I-SEVERITY
40	I-SEVERITY
Dead	B-IMPACT
in	O
India	B-LOCATION
#BBC's	O
@marklowen's	O
at	O
protests	O
over	O
#GoldenDawn	O
party	O
arrests	O
+@AleemMaqbool's	O
on	O
island	O
created	O
by	O
#Pakistan	O
quake	O
#TheNewsroom	O
live	O
now	O
From	O
what	O
I	O
gather	O
Southern	B-MODIFIER
California	B-LOCATION
hasn't	O
had	O
a	I-LOCATION
major	O
earthquake	O
in	O
quite	O
some	O
time.	O
I	O
move	O
there	O
in	O
January.	O
Prepare	O
yourselves.	O
Nepal	B-LOCATION
quake	O
Key	O
information	O
known	O
at	B-IMPACT
this	O
time	O
The	O
death	I-IMPACT
toll	O
climbed	O
and	O
aftershocks	O
continued	O
a	B-IMPACT
day	O
after	O
...	O
http://t.co/krAV2bfysK	O
RT	O
@nippon_en	O
Some	O
locations	O
in	O
Iwate	O
reporting	O
tsunami	O
of	O
10–30	O
cm	O
from	O
yesterday's	O
Chile	B-LOCATION
quake.	O
RT	O
@UNOCHA	O
#Pakistan	O
earthquake	O
update	O
over	B-SEVERITY
80%	I-SEVERITY
of	O
mud	B-AFFECTED
houses	I-AFFECTED
in	O
Awaran	O
District	O
Balochistan	B-LOCATION
reportedly	O
damaged	B-IMPACT
http://t.co/i3wTpgeL4k	O
RT	O
@AP	O
California	B-LOCATION
earthquake	O
leads	O
to	O
renewed	O
calls	O
for	I-LOCATION
early	O
warning	O
system	O
after	O
Napa	B-LOCATION
temblor	O
http://t.co/ZSuw3OFG6V	O
RT	O
@BBCBreaking	O
Aftershock	O
in	O
Kathmandu	B-LOCATION
region	O
measured	O
6.7	O
magnitude	O
US	O
Geological	O
Survey	O
says	O
http://t.co/xoixJwvUcW	O
Chile	B-LOCATION
earthquake	O
moment	O
caught	O
on	O
camera	O
http://t.co/lQUfwwhoaa	O
#Occupy	O
#OWS	O
#occupywallstreet	O
#OccupyHQ	O
#GrassRoots	O
IHH	O
Search	O
and	O
Rescue	O
Team	O
has	O
begun	O
work	O
in	O
earthquake	O
hit	O
Nepal.	O
http://t.co/7cYzF86cq2	O
RT	O
@SaimaMohsin	O
No	O
emergency	O
or	O
surgical	O
medical	O
facilities	O
in	O
#Awaran	O
seriously	O
injured	O
have	O
to	O
be	O
airlifted	O
out.	O
264	B-SEVERITY
dead	B-IMPACT
more	O
than	O
4…	O
Quake	O
is	O
major	O
test	O
for	O
hard	O
luck	O
California	O
city	O
VALLEJO	B-LOCATION
Calif.	O
(AP)	O
—	O
The	O
historic	O
blue	O
collar	O
town	O
of...	O
http://t.co/hDzlVufGwz	O
RT	O
@MEAIndia	O
#NepalEarthquake	O
Round	O
the	O
clock	O
Control	O
Room	O
of	O
Indian	O
Consulate	O
in	O
Birgunj	O
active	O
with	O
following	O
numbers	O
+977	O
51	O
532244	O
+…	O
RT	O
@raggedtag	O
If	O
you	O
have	O
a	B-LOCATION
problem	O
with	O
India	B-LOCATION
helping	O
Nepal	B-LOCATION
for	O
whatever	O
reasons	O
you	O
are	O
a	B-LOCATION
douche.	O
No	O
actually	O
the	O
douche	O
is	O
still	O
use…	O
RT	O
@janinebucks	O
USA	O
»	O
NEWS	O
»	O
http://t.co/eUh0qnxAla	O
HOT	O
NEWS	O
776	O
earthquake	O
Napa	B-LOCATION
earthquake	O
Power	B-AFFECTED
restored	O
to	O
thousands	O
cleanup	O
continues…	O
One	B-SEVERITY
dead	B-IMPACT
several	B-SEVERITY
injured	B-IMPACT
as	O
bus	O
overturns	O
in	I-IMPACT
Orangi	B-LOCATION
Town	I-LOCATION
#pakistan	O
@nytimes	O
a	B-LOCATION
new	O
earthquake	O
5,8richter	O
at	O
santiago	I-LOCATION
chile	B-LOCATION
RT	O
@BishopJakes	O
My	O
heart	O
is	O
broken	O
over	O
the	O
loss	B-IMPACT
of	O
1400	B-SEVERITY
people	B-AFFECTED
in	B-MODIFIER
Nepal	B-LOCATION
death	B-IMPACT
of	O
Freddie	O
Gray	O
beheading	O
of	O
Coptic	O
Christians	O
n	B-MODIFIER
Libya.	O
W…	O
RT	O
@AP	O
The	O
latest	O
on	O
Nepal	B-LOCATION
earthquake	O
Dozens	O
arrested	O
for	O
looting	O
and	O
spreading	O
rumors	O
about	O
impending	O
big	O
quake	O
http://t.co/pllrMZOXrT	O
Here's	O
our	O
time	O
lapse	O
of	O
#CHILEEARTHQUAKE	O
&	O
aftershock!	O
Amazing	O
they	O
didn't	O
trigger	O
a	O
#tsunami	O
https://t.co/9wuuuboclZ	O
Pakistan	I-LOCATION
earthquake	O
death	B-IMPACT
toll	O
rises	O
to	O
350	B-SEVERITY
http://t.co/S4cvjThzSc	O
#Pakistan	O
¦	O
1	O
¦	O
Bay	B-LOCATION
Area	I-LOCATION
earthquake	O
damages	O
Napa	B-AFFECTED
County	I-AFFECTED
Airport	I-AFFECTED
¦	O
Clean	O
up	O
is	O
still	O
underway	O
in	O
the	O
wake	O
of	O
the	O
6.0	O
magnitude…	O
http://t.co/7FCn9ejWDj	O
RT	O
@siobhanheanue	O
Kathmandu	B-LOCATION
patan	O
district.	O
Old	B-AFFECTED
royal	I-AFFECTED
square	I-AFFECTED
devastated.	O
http://t.co/Fq0CSRgeGM	O
http://t.co/abbtrs8RTk	O
I	O
AM	O
STREAMING	O
THE	O
EMERGENCY	O
COMMUNICATIONS	O
FROM	O
NEPAL..	O
http://t.co/mWNaOH1aCc	O
RT	O
@janinebucks	O
#USA	O
http://t.co/0i56UZKI7S	O
#	O
#Powerful	O
8.2	O
magnitude	O
#earthquake	O
#off	O
#Chile	O
#kills	O
#at	O
#least	O
5	B-SEVERITY
#forces	O
#evacuations	O
…	O
RT	O
@yash_talreja	O
6.1	O
Magnitude	O
Earthquake	O
Wakes	O
Up	O
San	B-LOCATION
Francisco	I-LOCATION
denizens!	O
120	B-SEVERITY
injured	B-IMPACT
1000s	B-SEVERITY
without	B-IMPACT
Power	B-AFFECTED
$100	B-SEVERITY
million	I-SEVERITY
in	B-IMPACT
damages	B-IMPACT
http…	O
Magnitude	O
3.1	O
Earthquake	O
in	B-LOCATION
Sweetwater	B-LOCATION
County	I-LOCATION
southwest	O
Wyoming.	O
http://t.co/KhsirQsBXo	O
#quake	O
#earthquake	O
RT	O
@rkarnad	O
Truly	O
awful	O
sight.	O
Kathmandu's	O
Darbar	B-AFFECTED
Square	I-AFFECTED
a	B-AFFECTED
UNESCO	O
World	O
Heritage	O
site	O
in	B-IMPACT
ruins	I-IMPACT
after	O
today's	O
earthquake.	O
http://t.co/AoA…	O
RT	O
@AmbPeterBodde	O
A	O
58	O
member	O
search/rescue	O
team	O
from	O
Fairfax	B-LOCATION
County	I-LOCATION
arrives	O
4/27	O
w/our	O
DART	O
a	I-LOCATION
helicopter	O
medical	O
assistance	O
#WeStandwit…	O
【#USGS	O
#Breaking】	O
M	O
5.1	O
Southeast	O
Indian	B-LOCATION
Ridge	O
http://t.co/Akapl02hZg	O
#PastHour	O
#51	O
#earthquake	O
#tsunami	O
#prayfromjapan	O
RT	O
@Dave_Steinbach	O
Something	O
to	O
reflect	O
on	O
over	O
the	O
next	O
few	O
days	O
at	O
#CBA9	O
how	O
can	O
we	O
link	O
DRR	O
and	O
CBA	O
in	O
the	O
wake	O
of	O
the	O
#NepalEarthqua…	O
Government	O
of	O
Chile	B-LOCATION
got	O
an	O
earthquake	O
(8.5	O
righter)	O
RT	O
@GStephanopoulos	O
N.	B-MODIFIER
California	B-LOCATION
#earthquake	O
sparks	O
major	O
fires	O
–	O
snapping	B-IMPACT
gas	B-AFFECTED
lines	I-AFFECTED
striking	B-IMPACT
mobile	B-AFFECTED
home	I-AFFECTED
parks.	O
@nealkarlinsky	O
is	O
there.	O
RT	O
@ANI_news	O
When	O
reports	O
will	O
cm	O
from	O
their	O
death	B-IMPACT
toll	O
may	O
climb	O
to	O
5000	B-SEVERITY
10,000:Baburam	O
Bhattarai,frmr	O
Nepal	B-LOCATION
PM	O
#NepalEarthqauke	O
http://t…	O
#Temblor♨	O
M	O
3.0	O
172km	O
E	O
of	O
Chitina	B-LOCATION
Alaska	O
http://t.co/L8doCcJr8F	O
#Earthquake	O
#Sismo	O
RT	O
@jilltucker	O
Boy's	O
survival	O
in	O
Napa	B-LOCATION
earthquake	O
'a	O
blessing'	O
SFGate	O
http://t.co/BKMQmkFBst	O
via	O
@SFGate	O
Around	B-SEVERITY
50,000	I-SEVERITY
Pregnant	B-AFFECTED
Women	I-AFFECTED
Affected	O
From	O
Quake	O
in	B-MODIFIER
Nepal	B-LOCATION
UN	O
http://t.co/bTAUnCX1Hr	O
Earthquake	O
Today	O
7.6	O
Magnitude	O
Quake	O
Hits	O
Chile’s	O
Coast	B-MODIFIER
http://t.co/XMHVBGG9Dt	O
|	O
Epoch	O
Times	O
Magnitude	O
6.0	O
Earthquake	O
in	O
California	B-LOCATION
Destroys	O
B…	O
http://t.co/TiVLKVdZ4o	O
RT	O
@firstpost	O
Nepal	B-LOCATION
earthquake	O
moves	B-IMPACT
Kathmandu	B-LOCATION
10	O
feet	O
south	O
but	O
Everest	O
height	O
unchanged	O
say	O
experts	O
http://t.co/n9hZBKjx8f	O
http://t.co/…	O
Officials	O
concede	O
they	O
made	O
mistakes	O
in	O
initial	O
response	O
to	O
Nepal	B-LOCATION
quake	O
that	O
killed	B-IMPACT
over	B-SEVERITY
5,000	I-SEVERITY
Anger	O
and	O
frus...	O
http://t.co/B5llqk6mAk	O
RT	O
@PawanDurani	O
Nasa	O
releases	O
images	O
of	O
new	O
island	O
formed	O
in	O
occupied	O
#Balochistan	O
earthquake	O
http://t.co/OtNBWZeSwl	O
Chile	B-LOCATION
Hit	O
By	O
Second	O
Powerful	O
Earthquake	O
http://t.co/qpUWbOKSNw	O
California	I-LOCATION
earthquake	O
Bay	O
area	O
picks	O
up	O
pieces	O
after	O
strongest	O
quake	O
in	O
25	O
years	O
CNN	O
CNNCalifornia	O
earthqu...	O
http://t.co/3CsFkqLv9S	O
RT	O
@gmeiks	O
With	O
everything	O
else	O
happening	O
in	O
Nepal	B-LOCATION
the	O
Kathmandu	O
Post	O
is	O
still	O
covering	O
other	O
world	O
news	O
including	O
#Baltimore.	O
http://t.…	O
RT	O
@USGS	O
Nepal	I-LOCATION
EQ	O
was	O
caused	O
by	O
tectonic	O
plate	O
collision.	O
Landsat	O
scene	O
includes	O
the	O
India	O
(bottom)	O
and	O
Eurasian	O
plates.	O
http://t.co/NEmQP…	O
@TokyoTomBaker	O
Just	O
occurred	O
to	O
me	O
last	O
night	O
how	O
much	O
force	O
tsunami	O
must	O
have	O
to	O
reach	O
us	O
from	O
Chile	O
in	O
24	O
hours.	O
RT	O
@AriaaJaeger	O
#PrayForNepal	O
A	O
7.9	O
earthquake	O
has	O
killed	B-IMPACT
more	B-SEVERITY
than	I-SEVERITY
480	I-SEVERITY
people.	O
Pls	O
join	O
me	O
in	O
praying	O
for	O
#Nepal	O
http://t.co/pHmrRMb5AG	O
Can	O
i	B-LOCATION
just	O
say	O
we	O
are	O
so	O
caught	O
up	O
in	O
whats	O
happening	O
in	O
Baltimore	I-LOCATION
we	O
are	O
failing	O
to	O
recognize	O
whats	O
happening	O
in	O
Nepal.	O
#earthquake	O
M1.4	O
Central	B-MODIFIER
Alaska	B-LOCATION
http://t.co/iOcUxwe1jJ	O
IndyCar	O
community	O
shaken	O
by	O
California	B-LOCATION
earthquake	O
Indianapolis	O
Star	O
http://t.co/EgI3vbYhvS	O
Family	O
of	O
missing	O
Ottawa	B-LOCATION
hiker	O
Faye	O
Kennedy	O
says	O
she	O
is	O
alive	O
but	O
injured	O
and	B-LOCATION
airlifted	O
to	O
Kathmandu	I-LOCATION
No	O
idea	O
of	O
extent	O
of	O
injuries	O
@CTVNews	O
RT	O
@The_Japan_News	O
30cm	O
#tsunami	O
generated	O
by	O
yesterday's	O
magnitude	O
8.2	O
#quake	O
off	O
Chile	B-LOCATION
observed	O
in	O
Iwate	O
city	O
of	O
Kuji.	O
RT	O
@quakelist	O
#earthquake	O
M	O
2.9	O
52km	O
N	O
of	B-MODIFIER
Hatillo	B-LOCATION
Puerto	O
Rico	O
http://t.co/3woXxUs064	O
RT	O
@whiskyandtartan	O
Appropriate	O
that	O
@shotofscotchnyc	O
will	O
be	O
at	O
#ScotchForACause	O
tonight	O
to	O
benefit	O
@GirlsGlasgow	O
sisters	O
in	O
#Nepal	O
!	O
htt…	O
For	O
those	O
of	O
you	O
unaware...	O
An	O
earthquake	O
in	O
Nepal	B-LOCATION
just	O
killed	B-IMPACT
4,000	B-SEVERITY
people.	O
@TheFinalCall	O
This	O
Is	O
What	O
Northern	O
California	B-LOCATION
Looks	O
Like	O
After	O
Earthquake	O
ABC	O
News	O
http://t.co/4KyXhVngoB	O
#Bus	O
#bomb	O
in	B-IMPACT
#Pakistan	O
kills	B-IMPACT
17	B-SEVERITY
government	B-AFFECTED
workers	I-AFFECTED
and	O
leaves	O
over	B-SEVERITY
40	I-SEVERITY
injured	B-IMPACT
http://t.co/3HvbG9kOut	O
http://t.co/mgtHGU6Gsu	O
@LittleMix	O
Chile	I-LOCATION
is	O
suffering	O
strong	O
earthquakes	O
of	O
more	O
than	O
9.0	O
degrees	O
and	O
risks	O
of	O
tsunami	O
#PrayForChile	O
Strong	O
6.0	O
#California	O
#EarthQuake	O
Surprises	O
as	O
it	O
Hits	O
#Napa	O
#Vineyards	O
#Retailers	O
#Businesses	O
#Homes	O
http://t.co/cOW9tiqLLS	O
$TVIX	O
#VIX	O
Earthquake	O
levels	B-IMPACT
